library,libraryLabel,urls,coords
http://www.wikidata.org/entity/Q55121913,Sunbury Library,http://www.surreycc.gov.uk/people-and-community/libraries/your-library/find-your-nearest-library/sunbury-library,Point(-0.421086 51.419777)
http://www.wikidata.org/entity/Q55121914,Tattenhams Library,http://www.surreycc.gov.uk/people-and-community/libraries/your-library/find-your-nearest-library/tattenhams-community-library,Point(-0.239442 51.310222)
http://www.wikidata.org/entity/Q55121915,Virginia Water Library,http://www.surreycc.gov.uk/people-and-community/libraries/your-library/find-your-nearest-library/virginia-water-community-library,Point(-0.563782 51.401865)
http://www.wikidata.org/entity/Q55121917,Walton Library,http://www.surreycc.gov.uk/people-and-community/libraries/your-library/find-your-nearest-library/walton-library,Point(-0.420105 51.385112)
http://www.wikidata.org/entity/Q55121918,Warlingham Library,http://www.surreycc.gov.uk/people-and-community/libraries/your-library/find-your-nearest-library/warlingham-community-library,Point(-0.057233 51.310127)
http://www.wikidata.org/entity/Q55121919,West Byfleet Library,http://www.surreycc.gov.uk/people-and-community/libraries/your-library/find-your-nearest-library/west-byfleet-library,Point(-0.504401 51.337854)
http://www.wikidata.org/entity/Q55121920,Weybridge Library,http://www.surreycc.gov.uk/people-and-community/libraries/your-library/find-your-nearest-library/weybridge-library,Point(-0.460318 51.372072)
http://www.wikidata.org/entity/Q55121921,Woking Library,http://www.surreycc.gov.uk/people-and-community/libraries/your-library/find-your-nearest-library/woking-library,Point(-0.559024 51.320275)
http://www.wikidata.org/entity/Q55125300,Blackfen Community Library,https://arena.yourlondonlibrary.net/web/bexley/blackfen-library,Point(0.104402 51.450187)
http://www.wikidata.org/entity/Q55125302,Bostall Community Library,https://arena.yourlondonlibrary.net/web/bexley/bostall-library,Point(0.129938 51.475635)
http://www.wikidata.org/entity/Q55125304,Bexley Central Library,https://arena.yourlondonlibrary.net/web/bexley/central-library,Point(0.143743 51.455998)
http://www.wikidata.org/entity/Q55125306,Crayford Library,https://arena.yourlondonlibrary.net/web/bexley/crayford-library,Point(0.180106 51.449935)
http://www.wikidata.org/entity/Q55125308,North Heath Community Library,https://arena.yourlondonlibrary.net/web/bexley/north-heath-library,Point(0.161315 51.473332)
http://www.wikidata.org/entity/Q55125311,Sidcup Library,https://arena.yourlondonlibrary.net/web/bexley/sidcup-library,Point(0.105171 51.425753)
http://www.wikidata.org/entity/Q55125312,Slade Green Community Library,https://arena.yourlondonlibrary.net/web/bexley/slade-green-community-library,Point(0.190955 51.473123)
http://www.wikidata.org/entity/Q55125314,Thamesmead Library,https://arena.yourlondonlibrary.net/web/bexley/thamesmead-library,Point(0.122292 51.500672)
http://www.wikidata.org/entity/Q55125315,Upper Belvedere Community Library,https://arena.yourlondonlibrary.net/web/bexley/upper-belvedere-library,Point(0.145217 51.483928)
http://www.wikidata.org/entity/Q55125318,Welling Library,https://arena.yourlondonlibrary.net/web/bexley/welling-library,Point(0.106129 51.462467)
http://www.wikidata.org/entity/Q55125322,Cricklewood Library,http://cricklewoodlibrary.org.uk/,Point(-0.227507 51.556877)
http://www.wikidata.org/entity/Q55125324,Ealing Road Library,https://www.brent.gov.uk/services-for-residents/libraries/libraries-in-brent/ealing-road-library/,Point(-0.297446 51.549533)
http://www.wikidata.org/entity/Q55125326,Harlesden Library,https://www.brent.gov.uk/services-for-residents/libraries/libraries-in-brent/harlesden-library/,Point(-0.250651 51.538654)
http://www.wikidata.org/entity/Q55125328,Kingsbury Library,https://www.brent.gov.uk/services-for-residents/libraries/libraries-in-brent/kingsbury-library/,Point(-0.276466 51.58609)
http://www.wikidata.org/entity/Q55125330,Preston Library,https://brentlibraries.wordpress.com/,Point(-0.295765 51.57019)
http://www.wikidata.org/entity/Q55125333,Wembley Library,https://www.brent.gov.uk/services-for-residents/libraries/libraries-in-brent/wembley-library/,Point(-0.281446 51.558981)
http://www.wikidata.org/entity/Q55125334,Biggin Hill Memorial Library and Pool,https://arena.yourlondonlibrary.net/web/bromley/biggin-hill-library,Point(0.034482 51.312104)
http://www.wikidata.org/entity/Q55125337,Burnt Ash Library,https://arena.yourlondonlibrary.net/web/bromley/burnt-ash-library,Point(0.019656 51.419883)
http://www.wikidata.org/entity/Q55125339,Chislehurst Library,https://arena.yourlondonlibrary.net/web/bromley/chislehurst-library,Point(0.064728 51.42004)
http://www.wikidata.org/entity/Q55125340,Hayes Library,https://arena.yourlondonlibrary.net/web/bromley/hayes-library,Point(0.018063 51.377394)
http://www.wikidata.org/entity/Q55125342,Mottingham Library,https://arena.yourlondonlibrary.net/web/bromley/mottingham-library,Point(0.043584 51.437464)
http://www.wikidata.org/entity/Q55125343,Orpington Library,https://arena.yourlondonlibrary.net/web/bromley/orpington-library,Point(0.101414 51.37695)
http://www.wikidata.org/entity/Q55125345,Penge Library,https://arena.yourlondonlibrary.net/web/bromley/penge-library,Point(-0.051024 51.413847)
http://www.wikidata.org/entity/Q55125348,Petts Wood Library,https://arena.yourlondonlibrary.net/web/bromley/petts-wood-library,Point(0.070912 51.390012)
http://www.wikidata.org/entity/Q55125351,Shortlands Library,https://arena.yourlondonlibrary.net/web/bromley/shortlands-library,Point(-0.007197 51.399776)
http://www.wikidata.org/entity/Q55125355,Southborough Library,https://arena.yourlondonlibrary.net/web/bromley/southborough-library,Point(0.043377 51.38991)
http://www.wikidata.org/entity/Q55125357,St Pauls Cray Library,https://arena.yourlondonlibrary.net/web/bromley/st-pauls-cray-library,Point(0.103271 51.404606)
http://www.wikidata.org/entity/Q55125358,West Wickham Library,https://arena.yourlondonlibrary.net/web/bromley/west-wickham-library,Point(-0.013839 51.375934)
http://www.wikidata.org/entity/Q55125367,Kentish Town Library,https://www.camden.gov.uk/ccm/navigation/leisure/libraries-and-online-learning-centres/kentish-town-library/,Point(-0.140471 51.550007)
http://www.wikidata.org/entity/Q54728147,Whitehaven Archive and Local Studies Centre Library,http://www.cumbria.gov.uk/archives/archivecentres/whalsc.asp,Point(-3.584901 54.547769)
http://www.wikidata.org/entity/Q54728184,St Bees Book Drop Library,http://www.cumbria.gov.uk/libraries/locations/bee_lib.asp,Point(-3.592386 54.494601)
http://www.wikidata.org/entity/Q54728215,Brampton Library,http://www.cumbria.gov.uk/libraries/locations/bra_lib.asp,Point(-2.734155 54.942399)
http://www.wikidata.org/entity/Q54728238,Denton Holme Library,http://www.cumbria.gov.uk/libraries/locations/cal_lib.asp,Point(-2.9414495 54.8868838)
http://www.wikidata.org/entity/Q54728265,Carlisle West Library Link,http://www.cumbria.gov.uk/libraries/locations/carlisle_west.asp,Point(-2.966732 54.890853)
http://www.wikidata.org/entity/Q54728293,Cleator Moor Local Link Library,http://www.cumbria.gov.uk/libraries/locations/cle_moo.asp,Point(-3.515901385 54.521075178)
http://www.wikidata.org/entity/Q54728318,Distington Library Link,http://www.cumbria.gov.uk/libraries/locations/dis_lib.asp,Point(-3.5406288 54.5974885)
http://www.wikidata.org/entity/Q54728348,Egremont Library,http://www.cumbria.gov.uk/libraries/locations/eg_lib.asp,Point(-3.528586 54.4828986)
http://www.wikidata.org/entity/Q54728376,Ennerdale Book Drop Library,http://www.cumbria.gov.uk/libraries/locations/Enne.asp,Point(-3.438341 54.529387)
http://www.wikidata.org/entity/Q54728402,Frizington Library,http://www.cumbria.gov.uk/libraries/locations/fri_lib.asp,Point(-3.4905248 54.5444393)
http://www.wikidata.org/entity/Q54728429,Harraby Library Link,http://www.cumbria.gov.uk/libraries/locations/har_lib.asp,Point(-2.895182686 54.880565736)
http://www.wikidata.org/entity/Q54728463,Hensingham Library,http://www.cumbria.gov.uk/libraries/locations/hen_lib.asp,Point(-3.5872346 54.5475548)
http://www.wikidata.org/entity/Q54728499,Kells Library,http://www.cumbria.gov.uk/libraries/locations/kellslibrary.asp,Point(-3.596468421 54.535125396)
http://www.wikidata.org/entity/Q54728528,Longtown Local Link Library,http://www.cumbria.gov.uk/libraries/locations/lon_lin.asp,Point(-2.734155 54.942399)
http://www.wikidata.org/entity/Q54728603,Petteril Bank House Library Link,http://www.cumbria.gov.uk/libraries/locations/petteril_bank.asp,Point(-2.911037 54.874129)
http://www.wikidata.org/entity/Q54728636,Seascale Library,http://www.cumbria.gov.uk/libraries/locations/sea_lib.asp,Point(-3.479996309 54.396737876)
http://www.wikidata.org/entity/Q54728671,Whitehaven Library,http://www.cumbria.gov.uk/libraries/locations/whl_lib.asp,Point(-3.585730577 54.546349744)
http://www.wikidata.org/entity/Q54730938,Mirehouse Library,http://www.cumbria.gov.uk/libraries/locations/mire_lib.asp,Point(-3.571249734 54.525453021)
http://www.wikidata.org/entity/Q54730974,Millom Library,http://www.cumbria.gov.uk/libraries/locations/mll_lib.asp,Point(-3.269333152 54.209283521)
http://www.wikidata.org/entity/Q54731005,Morton Library Link,http://www.cumbria.gov.uk/libraries/locations/mor_lib.asp,Point(-2.964504 54.886142)
http://www.wikidata.org/entity/Q54807166,Tang Hall Library,https://www.exploreyork.org.uk/tang-hall-explore/,Point(-1.048011111 53.964752777)
http://www.wikidata.org/entity/Q54807170,Acomb Library,https://www.exploreyork.org.uk/acomb-explore/,Point(-1.1289605 53.9538271)
http://www.wikidata.org/entity/Q54807174,Anlaby Park Library,http://anlabyparklibrary.com/,Point(-0.406343956 53.742354982)
http://www.wikidata.org/entity/Q54807180,Greenhill Library,http://www.greenhill-library.org/,Point(-1.488802009 53.326465103)
http://www.wikidata.org/entity/Q54807183,Armthorpe Community Library,http://library.doncaster.gov.uk/web/arena/armthorpe-community-library,Point(-1.0585133 53.5357697)
http://www.wikidata.org/entity/Q54807187,Askern Community Library,http://library.doncaster.gov.uk/web/arena/askern-community-library,Point(-1.1490683 53.6162592)
http://www.wikidata.org/entity/Q54807191,Aston Library and Customer Service Centre,http://www.rotherham.gov.uk/directory_record/294/aston_library_and_customer_service_centre,Point(-1.316122 53.363159)
http://www.wikidata.org/entity/Q54807196,Balby Community Library,http://library.doncaster.gov.uk/web/arena/balby-community-library,Point(-1.1522172 53.506403)
http://www.wikidata.org/entity/Q54807202,Bawtry Community Library,http://library.doncaster.gov.uk/web/arena/bawtry-community-library,Point(-1.0214175 53.4318724)
http://www.wikidata.org/entity/Q54807205,Bentley Area Community Library,http://library.doncaster.gov.uk/web/arena/bentley-area-community-library,Point(-1.147312 53.546121)
http://www.wikidata.org/entity/Q54807211,Bessacarr Community Library,http://library.doncaster.gov.uk/web/arena/bessacarr-community-library,Point(-1.085636835 53.500343574)
http://www.wikidata.org/entity/Q54807215,Bishopthorpe Library,https://www.exploreyork.org.uk/bishopthorpe-library/,Point(-1.09964 53.921024)
http://www.wikidata.org/entity/Q54807219,Brinsworth Library,http://www.rotherham.gov.uk/directory_record/295/brinsworth_library/category/71/libraries,Point(-1.3681382 53.4066958)
http://www.wikidata.org/entity/Q54807222,Brotton Library,http://www.redcar-cleveland.gov.uk/rcbcweb.nsf/Web+Full+List/AB1161D9591AE60180257206004CE128?OpenDocument,Point(-0.946229435 54.56926184)
http://www.wikidata.org/entity/Q54807224,Burngreave Library,https://www.sheffield.gov.uk/libraries/all-libraries/burngreavelibrary.html,Point(-1.458357 53.391366)
http://www.wikidata.org/entity/Q54807228,Cantley Community Library,http://library.doncaster.gov.uk/web/arena/cantley-community-library,Point(-1.075281058 53.506312456)
http://www.wikidata.org/entity/Q54807230,Riverside House Library and Customer Service Centre,http://www.rotherham.gov.uk/info/200062/libraries/643/riverside_library_and_customer_service_centre,Point(-1.360567 53.42919)
http://www.wikidata.org/entity/Q54807235,Doncaster Central Library,http://library.doncaster.gov.uk/web/arena/central-library,Point(-1.131956014 53.520697636)
http://www.wikidata.org/entity/Q54807237,Chapeltown Library,https://www.sheffield.gov.uk/libraries/all-libraries/chapeltownlibrary.html,Point(-1.4693503 53.4618131)
http://www.wikidata.org/entity/Q54807241,Clifton Library,https://www.exploreyork.org.uk/clifton-explore/,Point(-1.106529 53.977946)
http://www.wikidata.org/entity/Q54807243,Conisbrough Community Library,http://library.doncaster.gov.uk/web/arena/conisbrough-community-library,Point(-1.232628 53.481716)
http://www.wikidata.org/entity/Q54807245,Copmanthorpe Library,https://www.exploreyork.org.uk/copmanthorpe-library/,Point(-1.1412985 53.9155972)
http://www.wikidata.org/entity/Q54807248,Crystal Peaks Library,https://www.sheffield.gov.uk/libraries/all-libraries/crystalpeakslibrary.html,Point(-1.3540221 53.3412973)
http://www.wikidata.org/entity/Q54807251,Darnall Library,https://www.sheffield.gov.uk/libraries/all-libraries/darnalllibrary.html,Point(-1.410502958 53.386640723)
http://www.wikidata.org/entity/Q54807256,Denaby Community Library,http://library.doncaster.gov.uk/web/arena/denaby-community-library-and-hub,Point(-1.232628 53.481716)
http://www.wikidata.org/entity/Q54807260,Dinnington Library and Customer Service Centre,http://www.rotherham.gov.uk/directory_record/296/dinnington_library_and_customer_service_centre,Point(-1.208856 53.3713)
http://www.wikidata.org/entity/Q54807262,Dormanstown Library,http://www.redcar-cleveland.gov.uk/rcbcweb.nsf/Web+Full+List/CCA7DFE70137215E80257206004D444C?OpenDocument,Point(-1.087590704 54.606304593)
http://www.wikidata.org/entity/Q54807264,Dunnington Library,https://www.exploreyork.org.uk/dunnington-library/,Point(-0.980223 53.965298)
http://www.wikidata.org/entity/Q54807269,Dunston Library,http://www.dunstonactivitycentre.co.uk,Point(-1.642089393 54.950611017)
http://www.wikidata.org/entity/Q54807293,Ecclesall Library,https://www.sheffield.gov.uk/libraries/all-libraries/ecclesalllibrary.html,Point(-1.512909249 53.355416155)
http://www.wikidata.org/entity/Q54807297,Edenthorpe Community Library,http://library.doncaster.gov.uk/web/arena/edenthorpe-community-library,Point(-1.06941 53.5558828)
http://www.wikidata.org/entity/Q54807300,Edlington Library,http://library.doncaster.gov.uk/web/arena/edlington-library,Point(-1.1922559 53.4813183)
http://www.wikidata.org/entity/Q54807304,Sprotbrough Community Library,http://library.doncaster.gov.uk/web/arena/sprotbrough-community-library,Point(-1.15647755 53.52603079)
http://www.wikidata.org/entity/Q54807308,Firth Park Library,https://www.sheffield.gov.uk/libraries/all-libraries/firthparklibrary.html,Point(-1.448537011 53.417879135)
http://www.wikidata.org/entity/Q54807313,Wheatley Community Library,http://library.doncaster.gov.uk/web/arena/wheatley-community-library,Point(-1.1092878 53.5369165)
http://www.wikidata.org/entity/Q54807316,Frecheville Library,http://www.frechevillelibraryandlearningcentre.mozello.com/,Point(-1.401045902 53.34825577)
http://www.wikidata.org/entity/Q54807320,Fulford Library,https://www.exploreyork.org.uk/fulford-library/,Point(-1.071330648 53.937232676)
http://www.wikidata.org/entity/Q54807322,Gleadless Library,http://www.gleadlesslibrary.org/,Point(-1.422809547 53.343573746)
http://www.wikidata.org/entity/Q54807324,Grangetown Library,http://www.redcar-cleveland.gov.uk/rcbcweb.nsf/Web+Full+List/B6F3611C8BA1E04680257206004D7C76?OpenDocument,Point(-1.142405848 54.569342211)
http://www.wikidata.org/entity/Q54807328,Greasbrough Library,http://www.rotherham.gov.uk/directory_record/297/greasbrough_library/category/71/libraries,Point(-1.372478245 53.453641)
